,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70
epoch_1,uid_221239,900,2959,4312,1089,1213,33166,296,1217,1230,1222,1732,1196,50,7090,30707,3020,1208,260,6016,4037,3730,38061,1193,899,4027,162414,3429,1263,1610,4993,1257,6104,7482,1293,34405,1211,858,1036,5291,933,1446,910,55276,1929,898,164179,1527,7256,1258,49272,3578,2762,4011,86504,1209,1198,3508,7438,1201,3468,3089,215,1466,5995,2692,2318,97938,5225,922,4995
epoch_1,uid_148267,2571,86504,112552,3730,56782,945,1304,33166,1245,5291,1196,922,912,750,1201,778,903,1209,2843,1213,1198,665,1256,1210,1136,7090,48516,2804,5618,1257,1446,215,67255,3030,4312,142488,1284,4011,745,8638,6016,899,1222,5995,1224,1214,4027,1278,47,3897,508,2819,1303,3020,2908,1228,2186,1258,1263,950,48780,898,2918,4881,1527,2542,306,1719,88125,2318
epoch_1,uid_26118,142488,1207,1954,3897,1148,5147,306,1208,2692,1237,106916,215,1304,7156,319,446,1228,2951,26662,1204,44555,3000,3030,7327,40819,1201,1276,1189,930,1500,56782,8253,67255,5618,1283,1209,7090,5971,2318,1203,2908,48043,2761,902,40697,55247,899,1884,2324,2917,953,2843,91529,2467,3022,31658,112552,3246,923,61240,162414,1281,7649,73,1256,2677,1254,3681,3148,1719
epoch_1,uid_175652,318,1270,44555,5291,4973,2905,2843,1213,1260,950,6016,1446,260,2318,1293,3508,306,45081,3020,1204,3730,1172,930,88810,142488,319,61240,4327,2863,88125,115713,34405,34437,134130,3147,67255,3000,508,4641,1259,3681,7099,7327,1466,290,3949,902,69844,6,164179,106916,446,50685,1214,73,1196,265,91529,1245,678,109374,954,68237,4881,940,3468,8154,922,1247,665
epoch_1,uid_120855,923,903,851,2300,5649,2863,800,40819,6993,1253,2289,8910,111235,2366,3730,68954,73,54503,1262,4235,2395,1834,1211,1960,8132,106220,1230,162,5618,1238,3508,2677,678,140247,2924,34271,904,3020,3919,54999,1212,2920,2726,1292,3429,1641,1203,7983,26662,6001,34405,71264,71579,1264,6502,6708,76093,2599,7156,4225,2067,55276,5525,135569,7060,2633,36513,85774,33166,2859
epoch_1,uid_99370,2858,608,3030,902,899,1278,2324,665,910,5618,1256,1148,47,4011,109487,1719,1189,1211,71535,3996,142488,1089,319,1617,898,904,1264,745,1258,1265,1281,1250,1283,55247,3317,5669,6016,3730,4312,3949,1213,3114,3022,8132,1217,215,1500,36,920,1542,2908,4226,7156,3095,922,79132,61236,61240,67255,1261,3548,599,2918,3683,69844,1219,1394,86504,115713,1267
epoch_1,uid_117610,1260,3022,33166,223,950,5225,88125,4312,108932,3067,2804,1938,2186,34338,8132,73,6104,26614,88129,151731,4251,26662,1284,74324,5147,1176,86882,1256,4833,3317,91542,93840,5189,3462,48780,7209,2966,2859,1446,8370,1279,1218,1235,1228,1189,1147,2633,72641,104374,6791,1719,30749,944,4973,1211,164179,4245,55442,5954,80489,90914,2936,8684,4914,55069,3030,321,5903,177765,49422
epoch_1,uid_265869,1221,2324,2019,1211,1283,3730,47,6874,7090,1278,1206,44555,3429,908,898,2289,1089,306,940,3030,858,912,3147,1201,5291,142488,56782,1293,2132,5995,8132,88125,1719,930,3317,4011,48780,109487,60069,1213,61240,1303,1204,86882,3551,1214,1217,6957,134130,3435,67255,1222,665,678,953,903,7438,945,2918,3996,109374,5690,3307,899,4641,750,1175,2917,910,1230
epoch_1,uid_199247,904,599,3022,2329,79132,2843,142488,1225,2318,2186,86504,900,3503,3911,1257,1284,2819,3030,1953,293,49530,4312,1293,112552,6350,81845,942,67255,5225,969,919,8132,262,950,4014,49272,1288,1283,2917,8154,1280,916,3508,902,3551,134130,2686,1264,3468,6993,26662,3916,3683,930,106100,1224,89492,1212,3134,3421,6552,2905,1247,4641,5971,2951,82459,3198,31410,1194
epoch_1,uid_128947,162414,1211,69844,1213,5291,1237,3000,3468,1278,3730,910,1446,2571,306,3996,4848,215,7090,73,2692,134130,86504,3022,65261,116797,7153,4641,92259,79357,1293,1209,5971,745,741,4226,678,913,902,3020,1175,2908,1257,2511,2336,1304,1147,5225,1719,79132,6807,162,922,930,4995,2857,2863,109487,7156,3134,88125,1960,1394,4993,1259,1217,2289,923,7099,4144,1207
epoch_1,uid_194844,904,923,32,899,1207,3730,920,30707,1212,3429,3435,1281,1304,1617,296,1287,4027,599,1960,73,1232,1293,2542,138036,91529,541,910,4011,1283,3503,5225,7153,69951,177593,164179,7090,3468,1282,68157,1247,2997,3089,79132,3134,1260,58559,179133,55276,1189,44929,8950,3265,56782,48780,4037,116797,952,2791,162414,913,1234,1949,3362,6,1625,2067,84152,3508,3507,142488
epoch_1,uid_58100,7153,910,111,1283,904,1214,1719,1260,1267,1220,4103,2132,86504,4993,1263,2819,665,56782,2542,900,55247,930,3730,2318,3022,1089,4312,3435,947,3911,924,3134,7156,1213,1207,1284,7099,1219,34405,31658,68954,1281,952,73,31410,1304,6773,3996,49272,5952,1949,4037,1228,3683,1148,3429,6016,79132,2289,215,84152,1208,30749,933,33794,951,112552,3503,47,1256
epoch_1,uid_131556,1446,33166,290,44555,1209,2959,7323,112552,899,3022,924,3000,34405,215,1221,1213,7090,319,1283,68157,741,2843,134130,1719,953,665,364,3508,4226,55247,2571,152081,1228,3435,1233,902,1258,4027,898,903,4641,5995,3949,79357,2729,900,1230,1262,53519,2918,3730,1263,1281,40819,446,1204,2692,1265,4878,3317,162,942,109374,3020,356,7361,7099,91529,3134,2542
epoch_1,uid_167980,945,541,4973,5291,318,49272,1278,1198,1213,446,3468,1196,260,1221,44555,1704,2132,94959,950,1217,1254,1246,1237,1262,142488,6957,55276,1210,2186,68157,527,1228,134130,40819,52281,952,922,599,3429,1225,8132,5971,2917,162414,1281,2010,3435,3022,3265,78499,71535,26662,3095,48738,2761,1230,1259,6350,1209,3134,1260,913,900,86504,111,1080,7482,2791,6773,56782
epoch_1,uid_205977,1270,1214,1719,1283,5995,306,3022,7156,1254,34405,1204,1211,1136,3681,2863,2819,1210,1221,1446,945,5989,5291,33166,4973,6773,101,1237,3089,2571,930,3578,1209,49272,142488,3020,898,2677,858,953,68954,2268,952,951,1260,68237,3462,71535,78499,4993,899,106916,1079,3030,30707,2692,950,1249,26662,5060,4037,152081,1394,947,48780,3536,7153,56782,3114,942,678
epoch_1,uid_99817,296,3730,4973,50,1233,2010,1237,1217,1201,900,541,1256,2186,111,599,4312,56782,2329,930,950,4995,1214,1228,95858,1224,7090,924,79132,162414,1281,919,923,1232,2542,593,34405,4037,3429,2692,899,73,3468,945,509,88125,47,68237,4226,4011,952,3134,1617,2917,858,7099,1211,2804,1209,71462,61240,1189,1265,947,65261,920,34437,1148,6350,2300,6016
epoch_1,uid_16287,3022,2905,3503,2804,1193,2329,933,1198,7090,899,5225,33166,3429,2692,3020,1217,60069,3730,951,44555,4720,953,79132,4995,2951,2324,1197,945,40819,4878,1089,745,34405,3508,940,3949,930,922,1232,665,1228,55442,905,7153,319,2571,2843,7137,1719,2300,950,1949,919,1257,678,1262,5952,5989,73,92259,1246,1213,6062,1247,86504,31410,55247,260,7156,1221
epoch_1,uid_192124,5952,3000,2908,2132,2762,4973,1283,858,3030,1233,593,2804,306,34405,1259,899,950,4144,1262,296,1213,1446,3508,4312,134130,745,1258,3503,6016,3022,1237,5995,4902,3317,3089,1221,1222,1961,319,1394,7099,1249,51255,1719,1278,38061,930,138036,1281,3429,3020,79132,921,910,940,91529,1625,31410,40819,1218,2819,106916,5673,1208,2843,1219,8154,4878,84152,44191
epoch_1,uid_176713,5952,3000,1446,1304,924,1213,2843,1211,109487,7099,3508,1237,2762,1224,1291,3020,2028,2819,2183,56782,930,4973,48780,78499,1228,1222,1293,8154,4848,5618,1201,306,110,319,898,2692,8132,922,1214,1036,3911,44191,3022,2908,3030,2289,4312,4995,1284,3089,67255,1204,4902,112552,1278,951,7323,1235,3503,1617,152081,3578,1172,81845,3429,1288,945,38061,1264,6539
epoch_1,uid_130144,3435,1260,741,215,290,1201,1237,44555,1303,152081,3949,3000,5291,1209,6016,1293,112552,138036,7099,898,2951,1259,88125,2908,945,115617,1234,947,3683,3730,4993,4886,910,2762,902,1222,6957,4327,665,4226,109487,899,446,164179,116797,6874,2542,52281,53519,319,8132,3020,142488,1270,6,7649,79357,1225,2571,1672,5971,162414,1214,92259,6502,965,3503,900,6539,27773
epoch_1,uid_132969,306,608,4886,1256,6874,55442,914,5103,3429,60069,2186,8645,800,3089,79132,5225,164179,2804,53519,1209,44191,7438,2843,2951,1283,293,290,5618,45081,2289,1278,922,1257,95313,945,4027,88125,1259,1237,3317,2745,4422,122886,34405,177765,3503,953,2819,1224,4262,26662,1303,3536,2908,7090,1270,1284,215,8638,307,955,965,3435,5989,2130,112552,3307,61240,930,27878
epoch_1,uid_271816,1206,1237,48043,1256,4011,900,1213,4312,260,4973,924,665,1250,1204,3089,2542,910,2186,1719,3508,945,1446,3435,164179,3030,53519,2028,1304,953,905,7090,1262,109374,1228,2511,1214,134130,26662,930,1259,6957,1230,73,2571,3503,8132,947,2289,950,3578,2318,33166,5971,1175,47,903,778,65261,4881,8370,47610,933,108932,142488,138036,31410,1293,8910,1217,5995
epoch_1,uid_95564,950,1217,1204,1283,215,33166,2819,306,608,2843,930,933,3435,4312,61240,79132,3730,73,903,49272,2797,952,5971,138036,4973,527,97938,508,3022,34405,1228,8253,1527,68237,1957,1257,3089,67255,1610,4641,4995,5074,1256,7156,84152,30707,31658,1232,1281,3061,260,5147,82459,910,2268,3911,5989,8645,1732,919,86347,1254,1196,6016,319,3360,142488,1198,49530,80489
epoch_1,uid_28131,2959,720,5291,4878,306,6773,56782,898,1217,923,922,5995,4011,858,34405,1213,940,142488,910,1221,1212,1148,4902,2132,1136,741,3020,665,6,7090,3030,7361,38061,1258,3307,1264,945,4641,8132,800,81845,7327,1219,1960,900,1246,1281,920,3949,3421,134130,1230,3429,446,1270,2686,67255,4226,1193,903,4881,1252,109374,1206,319,34437,48780,40819,599,6807
epoch_1,uid_143440,912,4312,904,1220,73,1234,2804,1197,6016,1214,3265,3147,1257,902,50,3022,4011,7099,1207,1260,2819,930,1089,88810,750,8154,2324,319,1201,678,1957,1148,919,3996,1211,97938,48516,1949,1281,1196,116797,34437,1172,84152,1228,2905,3252,1293,903,1237,1446,1254,1719,109487,947,1283,898,2206,356,5225,79132,1209,31410,8132,952,60069,79357,608,527,1246
epoch_1,uid_208322,923,4973,3429,91529,1234,3435,2804,55820,3089,900,593,947,1719,2186,48516,3000,5291,930,3730,904,3503,778,49530,3683,1080,44199,910,8132,665,1952,38061,3198,5995,260,4027,1217,6957,1260,922,6,44555,1198,1283,116797,1259,608,1211,86504,5013,3911,55247,4878,7361,65261,4993,134130,4641,2959,3508,4312,6993,3468,3265,1224,7099,950,4881,2542,265,4226
epoch_1,uid_75400,1262,1232,899,4312,1617,76093,91529,953,1276,38061,541,3429,44199,4144,940,3134,1193,4641,3503,8645,3910,665,1208,30707,3741,5903,1304,7090,55820,3148,3916,4406,4034,1387,2908,176371,1213,2739,3360,1953,54259,969,5325,4848,1214,4037,8370,3317,4973,5147,1719,306,77843,33166,52241,1289,1263,3022,1610,3508,1136,5225,106100,2336,1189,900,1171,4027,3198,7156
epoch_1,uid_1049,898,3000,260,3022,953,900,1210,910,904,1148,1221,902,215,4312,296,33166,1211,1719,3435,8132,71535,79132,142488,1237,34405,49272,1270,3730,134130,2028,2959,162414,319,1278,1293,2542,6773,61240,1256,79357,5782,3429,112552,1291,924,3307,7327,86504,1283,91658,951,68954,6539,7156,1172,5971,3677,26662,1264,4995,3030,56782,1262,50872,1267,1500,457,800,2804,48780
epoch_1,uid_112436,3730,4993,1262,68954,1203,1283,68237,1232,7156,7153,5291,215,3911,3147,116797,30707,162414,1280,54259,73,457,3578,1263,63082,55276,3681,8014,1284,4027,79357,2726,2160,1257,86882,6016,930,6942,7256,101142,4855,4312,2360,1189,1177,1201,594,72641,73017,134130,142488,78499,7323,1217,5225,4641,2336,2951,31658,7137,2700,134184,3429,7090,2732,947,3037,1050,1224,3949,56782
epoch_1,uid_150562,3000,5618,31410,1263,5995,60069,33166,4312,2186,665,912,55247,1293,4878,3089,1209,79357,86504,2132,1211,3022,71535,1446,898,3435,40819,1845,923,951,1175,2819,4902,1258,34153,162414,110,1281,58,7099,112552,1260,953,69844,922,8958,111,5673,8132,116797,2788,920,4993,88125,3095,164179,3508,7438,1283,73,6993,45081,903,7156,26614,3468,4103,2183,134130,44191,608
epoch_1,uid_214234,4993,318,858,950,4973,3022,260,924,58559,7153,4327,1278,6874,1245,1719,1210,1222,6016,1233,5291,215,56782,134130,599,1196,48516,1175,1260,5995,1446,33166,72226,112552,933,60069,162414,541,2028,1291,778,52281,68237,99114,5989,4963,142488,53519,1206,5952,47,508,2905,922,930,2843,3683,898,1374,27878,1214,1201,1263,1961,72641,1247,1304,1209,3095,2542,2761
epoch_1,uid_238979,318,1196,1228,33166,541,3435,527,3022,79132,508,3503,1193,899,3730,1089,1446,1207,1270,950,2010,2318,1148,910,215,2804,1198,1197,1210,6957,293,4902,7090,7153,608,58559,49530,1222,942,109374,4103,30707,4973,48516,1291,6350,930,55247,38061,1230,1732,17,1283,3508,260,1719,750,5291,933,3089,86504,953,8961,7099,1208,1221,364,593,4995,1214,40819
epoch_1,uid_101768,2329,5995,1197,55247,945,109374,1198,898,1283,44555,260,1278,40819,1214,922,3134,1303,3022,665,52281,2791,1265,954,5291,4312,56782,4327,215,1281,6,50068,2571,1259,48780,1446,49272,589,318,6957,1200,106916,8132,720,6016,293,34437,3020,1845,1036,951,1079,919,923,142488,5971,900,4027,101,30707,2843,1246,3429,4881,138036,3000,1213,2863,2502,446,3730
epoch_1,uid_82109,1250,3429,306,1211,1732,908,1283,2692,5291,162414,678,800,2329,2858,1221,55247,1213,1204,1260,7323,2917,6104,1446,1245,3730,3435,945,1217,922,905,1079,903,1209,933,1257,950,2289,1719,665,1148,915,1147,26662,30707,8638,112552,4881,1214,5782,2360,1282,6,1254,215,86504,4326,1625,2819,6807,59026,44555,162,3089,164179,2391,4973,27317,307,920,898
epoch_1,uid_20804,5971,296,2908,3435,1228,1089,88125,910,2819,86504,4878,920,1267,3503,2858,2843,3020,5690,950,7090,1189,7156,1283,1201,5013,111,1446,930,1200,109487,1036,29,1719,969,1303,68237,4848,106916,6350,1500,84152,26662,61240,1175,953,4027,2918,665,3246,165549,150,3429,2300,56782,2336,44199,3089,73,69844,31658,1,4902,2010,678,2132,2857,69481,8132,778,215
epoch_2,uid_128088,73,1259,34437,3134,913,1254,3265,1210,38061,162414,923,3996,1279,4902,27317,91529,293,3503,3508,63876,665,965,1211,215,6807,71462,152081,1949,68157,1234,678,86882,71535,902,55442,40819,1209,1263,1719,6993,1225,1189,150548,2288,1584,150,47,4878,111,2194,3000,3178,7323,82459,1961,599,778,947,2905,5225,1947,3683,4327,3581,55247,1732,106916,232,2908,3462
epoch_2,uid_267455,2677,3022,599,1259,898,2858,950,678,3134,446,741,2511,3020,3468,6957,1257,3996,947,293,2918,8132,152081,2542,2571,162414,55247,2028,3462,7323,1303,68237,5147,745,5690,1265,905,86882,608,508,1281,54259,94959,319,1218,7099,2843,4902,913,86347,920,1238,110,79357,2908,49530,1217,3360,265,1232,82459,1220,73,2300,3911,109487,1254,106916,951,6773,65261
epoch_2,uid_73381,79357,2843,1201,1089,1262,1148,116797,7099,2186,31410,1257,6104,4312,608,1206,922,1230,177593,2863,4327,1208,2819,3681,6957,4037,49272,55442,2336,898,68237,902,5878,446,55290,152081,900,1232,1175,56782,2908,8154,3548,55276,106916,1732,82459,745,5147,4144,589,916,356,665,89492,97938,3020,1281,265,1189,91529,942,2804,2183,2917,2791,55247,8132,2395,26662,933
epoch_2,uid_117628,2571,1196,260,1210,65261,34405,1264,58559,750,1200,3134,1214,82459,446,7153,1232,3503,49272,3089,589,7327,952,1270,5952,898,933,56782,1291,2289,31410,290,8645,86882,34437,138036,109374,3681,84152,5013,3265,55276,1036,52281,1284,4327,48516,3307,599,48780,5225,8910,3911,47,68954,1189,3147,951,2677,2300,965,4037,6957,1288,3996,6350,905,53519,3683,2908,8253
epoch_2,uid_21453,318,923,1259,1219,4037,2186,3429,1232,930,910,5971,7256,1256,446,2677,5013,1036,1304,1218,940,933,4312,1719,1260,2857,898,2300,1264,152081,8645,8132,2905,1281,3089,71535,2692,1303,60069,919,52281,7099,76093,86882,2288,61240,3317,589,1228,969,1224,778,2467,1845,49272,678,1212,112852,1200,7156,3683,1175,3265,3462,905,319,81845,67255,457,3508,947
epoch_2,uid_229622,7153,1283,86504,945,858,593,2819,5971,1617,1213,6957,26662,3508,68157,55276,919,1197,31410,164179,265,1263,1258,1089,91529,2183,1148,138036,2905,1732,1278,34405,89492,1303,215,6773,952,678,1225,951,2908,116797,26614,5225,2859,79357,1949,1284,7090,3468,1953,1264,49272,4641,40819,1625,1281,38061,61240,1254,1200,940,898,7099,73,69844,7327,1189,109374,2318,88125
epoch_2,uid_167368,1219,3030,3089,3429,1257,34405,7156,2289,1148,290,1217,2997,3996,2692,55442,84152,2132,2542,8132,4014,3134,1281,4312,307,1617,55290,923,55247,3508,920,65261,1949,2300,678,940,3317,8370,26662,2028,55276,116797,898,1845,2183,2951,91529,52281,26614,38061,72641,61240,5292,947,2917,8154,1086,3507,1500,82459,106916,741,942,1232,1280,56782,68157,3198,30707,1267,34437
epoch_2,uid_21772,79132,215,134130,953,1206,1079,1208,1254,1200,1704,4312,319,164179,2918,1949,446,3147,68157,2804,6957,8132,293,1284,4037,2010,1214,67255,73,1257,919,51255,951,902,3095,2819,3911,48043,80906,1298,1217,5989,6993,1090,112552,55442,2186,3429,6874,599,2908,1080,8253,4251,3360,109487,5060,86882,2905,3949,952,6170,2336,7156,79357,1212,8645,5971,1278,1223,4995
epoch_2,uid_176555,1207,745,38061,67255,930,1198,3134,947,3996,79357,60069,1291,3429,56782,134130,82459,1232,88125,142488,8132,6957,2920,1217,1719,950,48780,1254,79132,5952,1284,1303,6993,55820,2863,4902,952,2336,106916,319,1204,40819,4037,906,8154,2289,1252,2010,2677,1208,2951,4973,2917,2819,3741,51255,31410,8645,72226,4327,215,4226,2076,1238,945,4993,4262,5878,926,1957,1223
epoch_2,uid_166868,3000,7099,4027,2762,6350,1446,60069,91529,52281,2917,6170,2819,2843,1196,3949,5995,1036,1949,4312,3147,2804,1208,138036,5952,49272,1270,6016,1258,446,4995,1089,945,5418,6957,2183,142488,1225,5147,26614,589,1217,942,79357,1617,106916,952,65261,3996,58559,1653,162,1200,969,1288,1278,162414,2761,3265,1953,7256,1221,319,2318,31410,2908,1234,3095,2686,1272,1284
epoch_2,uid_51695,899,900,1217,2843,152081,745,3134,5971,3468,1291,898,4327,68237,3317,947,920,923,1278,1264,2677,953,1732,1254,49272,2329,2300,1262,31410,1288,2905,106916,30749,112552,910,7099,741,40819,720,1259,7156,55247,3949,5995,111,1263,8132,164179,7323,1200,307,84152,55442,1212,265,2186,2863,1949,65261,1206,1189,6957,4641,79357,3819,951,1945,3681,51255,76093,116797
epoch_2,uid_282217,4973,318,3089,2132,1258,7156,3147,58559,3508,152081,65261,7099,912,249,7153,1262,1212,51255,2863,88125,2010,3677,94959,4995,162,5971,3134,951,3681,947,952,67255,79132,307,1136,1235,1201,2843,72641,71535,969,293,2186,8645,741,265,69844,56782,4312,4993,2249,527,907,49530,6350,1284,78499,55247,89745,60069,1079,68157,112852,5013,2467,86347,97938,86898,116797,3265
epoch_2,uid_188391,4011,79357,55247,2028,950,68237,3134,5147,293,1262,1217,898,951,953,61240,1617,55820,945,55442,910,86882,1237,8132,79132,6016,65261,2908,2132,1212,4902,2300,1303,1957,319,3503,3307,916,1218,2917,2677,800,1264,1209,1257,3100,47,6773,162,3681,6104,26662,1232,1280,4327,31410,109487,4641,1704,2905,99114,1949,7361,4037,82459,1245,3198,778,5225,3677,2010
epoch_2,uid_246431,1208,48516,53519,1201,3020,3730,265,116797,1304,4641,1224,56782,106916,5971,2863,108932,902,952,3095,55442,31658,446,4037,138036,26662,63082,3996,3468,2571,2318,5013,1080,4027,68157,2905,164179,741,1293,58559,1089,7156,907,3508,4144,1036,71535,82459,5995,163134,3911,3265,8645,73,3681,919,6807,1219,1246,1218,1265,84152,1257,2918,109487,67255,4226,8154,905,68237,162
epoch_2,uid_92775,2843,49272,608,48516,7256,4226,1208,5225,745,3429,678,1232,7156,2186,1200,3089,138036,750,2858,73,33166,1214,1217,67255,1224,1212,1256,1036,76093,665,3317,1732,1719,589,1225,1281,922,910,952,94959,2905,86504,79357,1218,2908,30707,4027,53519,1270,56782,2951,940,31410,116797,4641,290,902,919,800,115713,1288,109374,6957,4881,52281,8132,599,913,1500,7323
epoch_2,uid_221239,541,1259,2186,79357,1719,58559,7323,930,902,91529,919,1189,924,116797,31410,1200,49530,3435,86882,2571,1214,2542,1080,945,2791,89492,5690,73,741,3134,1228,940,1267,319,446,599,1278,965,778,3681,1079,950,1175,2677,290,6957,69844,457,48780,2183,1218,2336,27317,26662,5673,67255,8645,6773,106100,3317,65261,29,112552,2132,1221,7209,265,40819,2951,152081
epoch_2,uid_148267,1283,1148,73,1089,3134,2300,319,109374,800,3468,34405,1206,5225,5971,85774,5782,3022,923,4037,4902,952,2692,8645,3503,38061,3681,3089,86882,111,1260,1281,65261,5013,720,2905,82459,5878,1259,1212,55442,162,1208,947,3307,30707,930,31410,4327,6993,1291,741,79357,8132,31658,49272,1200,446,7323,2288,106916,1147,4103,44199,3910,290,71535,902,924,3683,52281
epoch_2,uid_26118,1284,138036,116797,3996,599,745,82459,1265,922,7099,111,86504,750,3095,8154,5291,898,1293,4144,3508,1212,5899,1218,1260,4881,7027,3730,30707,79357,3100,72641,3334,122882,945,1261,68954,1257,3317,55276,952,913,117533,3468,741,919,1220,2863,3429,116897,2300,51255,1264,97304,63876,3741,1845,6242,1028,8604,933,68237,3198,1527,8645,5013,122926,907,1253,33166,91658
epoch_2,uid_175652,86504,858,1230,215,4037,945,951,4993,1217,2762,82459,1617,7153,1278,138036,2183,89745,5952,31410,1254,1500,162414,55442,1263,60069,933,1210,2132,2064,26662,1719,89492,6350,3089,2336,1949,53519,4995,905,1281,1288,923,79357,3578,55290,5225,1258,1303,907,952,898,2917,2804,152081,3307,1267,3317,85774,1284,65261,1264,49272,924,56782,2186,2791,7156,55276,1228,112552
epoch_2,uid_120855,1276,1228,21,933,67255,6773,97938,95167,265,25,663,111,3468,7137,101,1217,1304,39292,2357,180297,7091,1260,6896,1387,1224,2729,2890,81845,1500,2948,86504,86882,33154,57464,3134,3007,84407,6380,60069,44199,67,2183,1394,31410,955,48738,3061,1949,5971,926,8917,2290,1288,4262,3104,106441,34338,1079,446,3022,2351,2360,7840,88810,59404,2181,945,1300,48783,2968
epoch_2,uid_99370,318,593,1198,446,2843,3897,1200,79357,1196,1260,1234,6104,60069,950,38061,48516,6957,3089,1446,2686,2028,164179,85774,91529,5952,913,138036,53519,109374,30707,260,1228,2905,2859,1960,33166,80489,952,5060,40819,1284,2732,2571,678,6377,111,1214,48738,1293,1466,6350,4641,34405,49272,4066,7099,68237,6,8228,8645,32,8961,7256,27773,4963,4037,50685,2396,1080,106916
